-15.79583333,0.2125
-13.88333333,1.239583333
-12.36041667,2.372916667
-11.05,3.010416667
-7.96875,3.4
-4.958333333,4.675
-3.435416667,4.745833333
-1.59375,4.710416667
1.522916667,4.4625
3.577083333,4.108333333
6.127083333,3.577083333
7.402083333,3.470833333
9.952083333,3.045833333
11.33333333,2.727083333
12.92708333,2.44375
14.06041667,2.01875
14.37916667,1.947916667
14.94583333,1.7
15.90208333,1.097916667
15.9375,1.0625
